Day,Time,Count
 Thursday -     November 9 -  2017=39293,19:15,416.0
 Thursday -     November 9 -  2017=39293,19:30,477.0
 Thursday -     November 9 -  2017=39293,19:45,354.0
 Thursday -     November 9 -  2017=39293,20:0,304.0
 Thursday -     November 9 -  2017=39293,20:15,299.0
 Thursday -     November 9 -  2017=39293,20:30,267.0
 Thursday -     November 9 -  2017=39293,20:45,267.0
 Thursday -     November 9 -  2017=39293,21:0,263.0
 Thursday -     November 9 -  2017=39293,21:15,266.0
 Thursday -     November 9 -  2017=39293,21:30,246.0
 Thursday -     November 9 -  2017=39293,21:45,221.0
 Thursday -     November 9 -  2017=39293,22:0,205.0
 Thursday -     November 9 -  2017=39293,22:15,206.0
 Thursday -     November 9 -  2017=39293,22:30,176.0
 Thursday -     November 9 -  2017=39293,22:45,153.0
 Thursday -     November 9 -  2017=39293,23:0,147.0
 Thursday -     November 9 -  2017=39293,23:15,103.0
 Thursday -     November 9 -  2017=39293,23:30,104.0
 Thursday -     November 9 -  2017=39293,23:45,78.0
