Day,Time,Count
 Thursday -  November 9 -  2017 -      Total=1552,3:0,0.0
 Thursday -  November 9 -  2017 -      Total=1552,3:15,0.0
 Thursday -  November 9 -  2017 -      Total=1552,3:30,0.0
 Thursday -  November 9 -  2017 -      Total=1552,3:45,0.0
 Thursday -  November 9 -  2017 -      Total=1552,4:0,0.0
 Thursday -  November 9 -  2017 -      Total=1552,4:15,0.0
 Thursday -  November 9 -  2017 -      Total=1552,4:30,0.0
 Thursday -  November 9 -  2017 -      Total=1552,4:45,0.0
 Thursday -  November 9 -  2017 -      Total=1552,5:0,0.0
 Thursday -  November 9 -  2017 -      Total=1552,5:15,0.0
 Thursday -  November 9 -  2017 -      Total=1552,5:30,3.0
 Thursday -  November 9 -  2017 -      Total=1552,5:45,1.0
 Thursday -  November 9 -  2017 -      Total=1552,6:0,3.0
 Thursday -  November 9 -  2017 -      Total=1552,6:15,4.0
 Thursday -  November 9 -  2017 -      Total=1552,6:30,5.0
 Thursday -  November 9 -  2017 -      Total=1552,6:45,4.0
 Thursday -  November 9 -  2017 -      Total=1552,7:0,8.0
 Thursday -  November 9 -  2017 -      Total=1552,7:15,6.0
 Thursday -  November 9 -  2017 -      Total=1552,7:30,18.0
 Thursday -  November 9 -  2017 -      Total=1552,7:45,30.0
 Thursday -  November 9 -  2017 -      Total=1552,8:0,33.0
 Thursday -  November 9 -  2017 -      Total=1552,8:15,91.0
 Thursday -  November 9 -  2017 -      Total=1552,8:30,17.0
 Thursday -  November 9 -  2017 -      Total=1552,8:45,18.0
 Thursday -  November 9 -  2017 -      Total=1552,9:0,15.0
 Thursday -  November 9 -  2017 -      Total=1552,9:15,18.0
 Thursday -  November 9 -  2017 -      Total=1552,9:30,10.0
 Thursday -  November 9 -  2017 -      Total=1552,9:45,12.0
 Thursday -  November 9 -  2017 -      Total=1552,10:0,11.0
 Thursday -  November 9 -  2017 -      Total=1552,10:15,12.0
 Thursday -  November 9 -  2017 -      Total=1552,10:30,7.0
 Thursday -  November 9 -  2017 -      Total=1552,10:45,9.0
 Thursday -  November 9 -  2017 -      Total=1552,11:0,14.0
 Thursday -  November 9 -  2017 -      Total=1552,11:15,18.0
 Thursday -  November 9 -  2017 -      Total=1552,11:30,24.0
 Thursday -  November 9 -  2017 -      Total=1552,11:45,19.0
 Thursday -  November 9 -  2017 -      Total=1552,12:0,17.0
 Thursday -  November 9 -  2017 -      Total=1552,12:15,24.0
 Thursday -  November 9 -  2017 -      Total=1552,12:30,14.0
 Thursday -  November 9 -  2017 -      Total=1552,12:45,20.0
 Thursday -  November 9 -  2017 -      Total=1552,13:0,15.0
 Thursday -  November 9 -  2017 -      Total=1552,13:15,14.0
 Thursday -  November 9 -  2017 -      Total=1552,13:30,16.0
 Thursday -  November 9 -  2017 -      Total=1552,13:45,13.0
 Thursday -  November 9 -  2017 -      Total=1552,14:0,19.0
 Thursday -  November 9 -  2017 -      Total=1552,14:15,27.0
 Thursday -  November 9 -  2017 -      Total=1552,14:30,22.0
 Thursday -  November 9 -  2017 -      Total=1552,14:45,84.0
 Thursday -  November 9 -  2017 -      Total=1552,15:0,38.0
 Thursday -  November 9 -  2017 -      Total=1552,15:15,24.0
 Thursday -  November 9 -  2017 -      Total=1552,15:30,20.0
 Thursday -  November 9 -  2017 -      Total=1552,15:45,31.0
 Thursday -  November 9 -  2017 -      Total=1552,16:0,44.0
 Thursday -  November 9 -  2017 -      Total=1552,16:15,25.0
 Thursday -  November 9 -  2017 -      Total=1552,16:30,26.0
 Thursday -  November 9 -  2017 -      Total=1552,16:45,41.0
 Thursday -  November 9 -  2017 -      Total=1552,17:0,38.0
 Thursday -  November 9 -  2017 -      Total=1552,17:15,40.0
