Day,Time,Count
 Thursday -  November 9 -  2017=13365,1:45,9.0
 Thursday -  November 9 -  2017=13365,2:0,5.0
 Thursday -  November 9 -  2017=13365,2:15,15.0
 Thursday -  November 9 -  2017=13365,2:30,9.0
 Thursday -  November 9 -  2017=13365,2:45,12.0
 Thursday -  November 9 -  2017=13365,3:0,19.0
 Thursday -  November 9 -  2017=13365,3:15,12.0
 Thursday -  November 9 -  2017=13365,3:30,17.0
 Thursday -  November 9 -  2017=13365,3:45,24.0
 Thursday -  November 9 -  2017=13365,4:0,37.0
 Thursday -  November 9 -  2017=13365,4:15,48.0
 Thursday -  November 9 -  2017=13365,4:30,54.0
 Thursday -  November 9 -  2017=13365,4:45,67.0
 Thursday -  November 9 -  2017=13365,5:0,78.0
 Thursday -  November 9 -  2017=13365,5:15,112.0
 Thursday -  November 9 -  2017=13365,5:30,114.0
 Thursday -  November 9 -  2017=13365,5:45,106.0
 Thursday -  November 9 -  2017=13365,6:0,94.0
 Thursday -  November 9 -  2017=13365,6:15,114.0
 Thursday -  November 9 -  2017=13365,6:30,153.0
 Thursday -  November 9 -  2017=13365,6:45,173.0
 Thursday -  November 9 -  2017=13365,7:0,179.0
 Thursday -  November 9 -  2017=13365,7:15,194.0
 Thursday -  November 9 -  2017=13365,7:30,265.0
 Thursday -  November 9 -  2017=13365,7:45,407.0
 Thursday -  November 9 -  2017=13365,8:0,346.0
 Thursday -  November 9 -  2017=13365,8:15,228.0
 Thursday -  November 9 -  2017=13365,8:30,219.0
 Thursday -  November 9 -  2017=13365,8:45,218.0
 Thursday -  November 9 -  2017=13365,9:0,208.0
 Thursday -  November 9 -  2017=13365,9:15,197.0
 Thursday -  November 9 -  2017=13365,9:30,213.0
 Thursday -  November 9 -  2017=13365,9:45,184.0
 Thursday -  November 9 -  2017=13365,10:0,171.0
 Thursday -  November 9 -  2017=13365,10:15,153.0
 Thursday -  November 9 -  2017=13365,10:30,180.0
 Thursday -  November 9 -  2017=13365,10:45,176.0
 Thursday -  November 9 -  2017=13365,11:0,155.0
 Thursday -  November 9 -  2017=13365,11:15,157.0
 Thursday -  November 9 -  2017=13365,11:30,182.0
 Thursday -  November 9 -  2017=13365,11:45,195.0
 Thursday -  November 9 -  2017=13365,12:0,187.0
 Thursday -  November 9 -  2017=13365,12:15,173.0
 Thursday -  November 9 -  2017=13365,12:30,221.0
 Thursday -  November 9 -  2017=13365,12:45,195.0
 Thursday -  November 9 -  2017=13365,13:0,190.0
 Thursday -  November 9 -  2017=13365,13:15,164.0
 Thursday -  November 9 -  2017=13365,13:30,173.0
 Thursday -  November 9 -  2017=13365,13:45,155.0
 Thursday -  November 9 -  2017=13365,14:0,134.0
 Thursday -  November 9 -  2017=13365,14:15,160.0
 Thursday -  November 9 -  2017=13365,14:30,176.0
 Thursday -  November 9 -  2017=13365,14:45,152.0
 Thursday -  November 9 -  2017=13365,15:0,216.0
 Thursday -  November 9 -  2017=13365,15:15,197.0
 Thursday -  November 9 -  2017=13365,15:30,189.0
 Thursday -  November 9 -  2017=13365,15:45,145.0
 Thursday -  November 9 -  2017=13365,16:0,169.0
 Thursday -  November 9 -  2017=13365,16:15,202.0
 Thursday -  November 9 -  2017=13365,16:30,214.0
 Thursday -  November 9 -  2017=13365,16:45,174.0
 Thursday -  November 9 -  2017=13365,17:0,209.0
 Thursday -  November 9 -  2017=13365,17:15,243.0
 Thursday -  November 9 -  2017=13365,17:30,273.0
 Thursday -  November 9 -  2017=13365,17:45,280.0
 Thursday -  November 9 -  2017=13365,18:0,286.0
 Thursday -  November 9 -  2017=13365,18:15,246.0
 Thursday -  November 9 -  2017=13365,18:30,209.0
 Thursday -  November 9 -  2017=13365,18:45,218.0
 Thursday -  November 9 -  2017=13365,19:0,202.0
 Thursday -  November 9 -  2017=13365,19:15,146.0
 Thursday -  November 9 -  2017=13365,19:30,134.0
 Thursday -  November 9 -  2017=13365,19:45,132.0
 Thursday -  November 9 -  2017=13365,20:0,122.0
 Thursday -  November 9 -  2017=13365,20:15,120.0
 Thursday -  November 9 -  2017=13365,20:30,146.0
 Thursday -  November 9 -  2017=13365,20:45,123.0
 Thursday -  November 9 -  2017=13365,21:0,171.0
 Thursday -  November 9 -  2017=13365,21:15,161.0
 Thursday -  November 9 -  2017=13365,21:30,127.0
 Thursday -  November 9 -  2017=13365,21:45,125.0
 Thursday -  November 9 -  2017=13365,22:0,100.0
 Thursday -  November 9 -  2017=13365,22:15,91.0
 Thursday -  November 9 -  2017=13365,22:30,96.0
 Thursday -  November 9 -  2017=13365,22:45,53.0
 Thursday -  November 9 -  2017=13365,23:0,50.0
 Thursday -  November 9 -  2017=13365,23:15,45.0
 Thursday -  November 9 -  2017=13365,23:30,39.0
 Thursday -  November 9 -  2017=13365,23:45,41.0
