,Date,Time,NB,SB
199,2017-05-18 00:00:00,01:45:00,0,0
200,2017-05-18 00:00:00,02:00:00,0,0
201,2017-05-18 00:00:00,02:15:00,0,0
202,2017-05-18 00:00:00,02:30:00,0,0
203,2017-05-18 00:00:00,02:45:00,0,0
204,2017-05-18 00:00:00,03:00:00,0,0
205,2017-05-18 00:00:00,03:15:00,0,0
206,2017-05-18 00:00:00,03:30:00,0,0
207,2017-05-18 00:00:00,03:45:00,0,0
208,2017-05-18 00:00:00,04:00:00,2,2
209,2017-05-18 00:00:00,04:15:00,0,1
210,2017-05-18 00:00:00,04:30:00,0,1
211,2017-05-18 00:00:00,04:45:00,4,2
212,2017-05-18 00:00:00,05:00:00,3,0
213,2017-05-18 00:00:00,05:15:00,3,3
214,2017-05-18 00:00:00,05:30:00,4,4
215,2017-05-18 00:00:00,05:45:00,7,6
216,2017-05-18 00:00:00,06:00:00,5,8
217,2017-05-18 00:00:00,06:15:00,6,3
218,2017-05-18 00:00:00,06:30:00,9,9
219,2017-05-18 00:00:00,06:45:00,16,27
220,2017-05-18 00:00:00,07:00:00,18,18
221,2017-05-18 00:00:00,07:15:00,36,33
222,2017-05-18 00:00:00,07:30:00,44,29
223,2017-05-18 00:00:00,07:45:00,40,41
224,2017-05-18 00:00:00,08:00:00,29,52
225,2017-05-18 00:00:00,08:15:00,50,60
226,2017-05-18 00:00:00,08:30:00,27,65
227,2017-05-18 00:00:00,08:45:00,23,56
228,2017-05-18 00:00:00,09:00:00,12,40
229,2017-05-18 00:00:00,09:15:00,19,38
230,2017-05-18 00:00:00,09:30:00,25,30
231,2017-05-18 00:00:00,09:45:00,19,26
232,2017-05-18 00:00:00,10:00:00,22,15
233,2017-05-18 00:00:00,10:15:00,22,19
234,2017-05-18 00:00:00,10:30:00,15,28
235,2017-05-18 00:00:00,10:45:00,26,24
236,2017-05-18 00:00:00,11:00:00,21,22
237,2017-05-18 00:00:00,11:15:00,24,18
238,2017-05-18 00:00:00,11:30:00,29,19
239,2017-05-18 00:00:00,11:45:00,25,22
240,2017-05-18 00:00:00,12:00:00,25,14
241,2017-05-18 00:00:00,12:15:00,15,26
242,2017-05-18 00:00:00,12:30:00,17,18
243,2017-05-18 00:00:00,12:45:00,33,22
244,2017-05-18 00:00:00,13:00:00,27,23
245,2017-05-18 00:00:00,13:15:00,24,16
246,2017-05-18 00:00:00,13:30:00,36,17
247,2017-05-18 00:00:00,13:45:00,32,22
248,2017-05-18 00:00:00,14:00:00,54,23
249,2017-05-18 00:00:00,14:15:00,80,22
250,2017-05-18 00:00:00,14:30:00,96,25
251,2017-05-18 00:00:00,14:45:00,108,47
252,2017-05-18 00:00:00,15:00:00,133,49
253,2017-05-18 00:00:00,15:15:00,132,36
