,Date,Time,NB,SB
263,2017-05-18 00:00:00,17:45:00,144,39
264,2017-05-18 00:00:00,18:00:00,141,48
265,2017-05-18 00:00:00,18:15:00,116,29
266,2017-05-18 00:00:00,18:30:00,126,38
267,2017-05-18 00:00:00,18:45:00,77,37
268,2017-05-18 00:00:00,19:00:00,57,40
269,2017-05-18 00:00:00,19:15:00,52,31
270,2017-05-18 00:00:00,19:30:00,39,36
271,2017-05-18 00:00:00,19:45:00,33,27
272,2017-05-18 00:00:00,20:00:00,27,26
273,2017-05-18 00:00:00,20:15:00,29,14
274,2017-05-18 00:00:00,20:30:00,17,20
275,2017-05-18 00:00:00,20:45:00,10,16
276,2017-05-18 00:00:00,21:00:00,8,16
277,2017-05-18 00:00:00,21:15:00,14,16
278,2017-05-18 00:00:00,21:30:00,15,17
279,2017-05-18 00:00:00,21:45:00,6,14
280,2017-05-18 00:00:00,22:00:00,7,4
281,2017-05-18 00:00:00,22:15:00,7,7
282,2017-05-18 00:00:00,22:30:00,8,7
283,2017-05-18 00:00:00,22:45:00,6,7
284,2017-05-18 00:00:00,23:00:00,6,2
285,2017-05-18 00:00:00,23:15:00,7,3
286,2017-05-18 00:00:00,23:30:00,3,7
287,2017-05-18 00:00:00,23:45:00,2,0
