,Date,Time,NB,SB
254,2017-05-18 00:00:00,15:30:00,158,49
255,2017-05-18 00:00:00,15:45:00,158,42
256,2017-05-18 00:00:00,16:00:00,155,41
257,2017-05-18 00:00:00,16:15:00,140,25
258,2017-05-18 00:00:00,16:30:00,153,35
259,2017-05-18 00:00:00,16:45:00,157,33
260,2017-05-18 00:00:00,17:00:00,163,38
261,2017-05-18 00:00:00,17:15:00,217,33
262,2017-05-18 00:00:00,17:30:00,181,33
263,2017-05-18 00:00:00,17:45:00,167,32
264,2017-05-18 00:00:00,18:00:00,218,43
265,2017-05-18 00:00:00,18:15:00,159,41
266,2017-05-18 00:00:00,18:30:00,149,40
267,2017-05-18 00:00:00,18:45:00,126,29
268,2017-05-18 00:00:00,19:00:00,87,35
269,2017-05-18 00:00:00,19:15:00,76,33
270,2017-05-18 00:00:00,19:30:00,44,28
271,2017-05-18 00:00:00,19:45:00,50,18
272,2017-05-18 00:00:00,20:00:00,37,16
273,2017-05-18 00:00:00,20:15:00,24,10
274,2017-05-18 00:00:00,20:30:00,25,21
275,2017-05-18 00:00:00,20:45:00,17,17
276,2017-05-18 00:00:00,21:00:00,17,15
277,2017-05-18 00:00:00,21:15:00,6,13
278,2017-05-18 00:00:00,21:30:00,18,15
279,2017-05-18 00:00:00,21:45:00,10,9
280,2017-05-18 00:00:00,22:00:00,7,3
281,2017-05-18 00:00:00,22:15:00,4,4
282,2017-05-18 00:00:00,22:30:00,9,5
283,2017-05-18 00:00:00,22:45:00,8,1
284,2017-05-18 00:00:00,23:00:00,4,3
285,2017-05-18 00:00:00,23:15:00,8,5
286,2017-05-18 00:00:00,23:30:00,3,6
287,2017-05-18 00:00:00,23:45:00,1,2
