,Date,Time,NB,SB
221,2017-05-18 00:00:00,07:15:00,33,141
222,2017-05-18 00:00:00,07:30:00,53,181
223,2017-05-18 00:00:00,07:45:00,72,226
224,2017-05-18 00:00:00,08:00:00,76,216
225,2017-05-18 00:00:00,08:15:00,81,293
226,2017-05-18 00:00:00,08:30:00,68,244
227,2017-05-18 00:00:00,08:45:00,67,186
228,2017-05-18 00:00:00,09:00:00,83,189
229,2017-05-18 00:00:00,09:15:00,77,165
230,2017-05-18 00:00:00,09:30:00,62,162
231,2017-05-18 00:00:00,09:45:00,50,184
232,2017-05-18 00:00:00,10:00:00,55,134
233,2017-05-18 00:00:00,10:15:00,44,121
234,2017-05-18 00:00:00,10:30:00,65,110
235,2017-05-18 00:00:00,10:45:00,66,102
236,2017-05-18 00:00:00,11:00:00,52,90
237,2017-05-18 00:00:00,11:15:00,83,93
238,2017-05-18 00:00:00,11:30:00,77,103
239,2017-05-18 00:00:00,11:45:00,86,70
240,2017-05-18 00:00:00,12:00:00,75,78
241,2017-05-18 00:00:00,12:15:00,84,71
242,2017-05-18 00:00:00,12:30:00,101,70
243,2017-05-18 00:00:00,12:45:00,87,78
244,2017-05-18 00:00:00,13:00:00,90,67
245,2017-05-18 00:00:00,13:15:00,78,67
246,2017-05-18 00:00:00,13:30:00,148,66
247,2017-05-18 00:00:00,13:45:00,249,67
248,2017-05-18 00:00:00,14:00:00,395,73
249,2017-05-18 00:00:00,14:15:00,384,56
250,2017-05-18 00:00:00,14:30:00,356,75
251,2017-05-18 00:00:00,14:45:00,366,73
252,2017-05-18 00:00:00,15:00:00,416,87
253,2017-05-18 00:00:00,15:15:00,398,80
254,2017-05-18 00:00:00,15:30:00,343,83
255,2017-05-18 00:00:00,15:45:00,316,82
256,2017-05-18 00:00:00,16:00:00,299,68
257,2017-05-18 00:00:00,16:15:00,308,65
258,2017-05-18 00:00:00,16:30:00,378,65
259,2017-05-18 00:00:00,16:45:00,343,89
260,2017-05-18 00:00:00,17:00:00,361,96
261,2017-05-18 00:00:00,17:15:00,343,87
262,2017-05-18 00:00:00,17:30:00,442,97
263,2017-05-18 00:00:00,17:45:00,454,85
264,2017-05-18 00:00:00,18:00:00,438,91
265,2017-05-18 00:00:00,18:15:00,420,103
266,2017-05-18 00:00:00,18:30:00,353,87
267,2017-05-18 00:00:00,18:45:00,379,73
268,2017-05-18 00:00:00,19:00:00,425,85
269,2017-05-18 00:00:00,19:15:00,248,68
270,2017-05-18 00:00:00,19:30:00,186,76
271,2017-05-18 00:00:00,19:45:00,151,60
272,2017-05-18 00:00:00,20:00:00,153,73
273,2017-05-18 00:00:00,20:15:00,132,60
274,2017-05-18 00:00:00,20:30:00,90,60
275,2017-05-18 00:00:00,20:45:00,93,54
276,2017-05-18 00:00:00,21:00:00,78,54
277,2017-05-18 00:00:00,21:15:00,64,45
278,2017-05-18 00:00:00,21:30:00,68,40
279,2017-05-18 00:00:00,21:45:00,48,39
280,2017-05-18 00:00:00,22:00:00,37,32
281,2017-05-18 00:00:00,22:15:00,47,17
282,2017-05-18 00:00:00,22:30:00,32,27
283,2017-05-18 00:00:00,22:45:00,37,15
284,2017-05-18 00:00:00,23:00:00,25,18
285,2017-05-18 00:00:00,23:15:00,32,17
286,2017-05-18 00:00:00,23:30:00,19,4
287,2017-05-18 00:00:00,23:45:00,20,3
