,Date,Time,NB,SB
270,2017-05-18 00:00:00,19:30:00,6,14
271,2017-05-18 00:00:00,19:45:00,9,12
272,2017-05-18 00:00:00,20:00:00,15,15
273,2017-05-18 00:00:00,20:15:00,9,5
274,2017-05-18 00:00:00,20:30:00,6,6
275,2017-05-18 00:00:00,20:45:00,10,3
276,2017-05-18 00:00:00,21:00:00,2,14
277,2017-05-18 00:00:00,21:15:00,8,7
278,2017-05-18 00:00:00,21:30:00,4,1
279,2017-05-18 00:00:00,21:45:00,7,5
280,2017-05-18 00:00:00,22:00:00,2,4
281,2017-05-18 00:00:00,22:15:00,2,1
282,2017-05-18 00:00:00,22:30:00,5,5
283,2017-05-18 00:00:00,22:45:00,3,3
284,2017-05-18 00:00:00,23:00:00,3,0
285,2017-05-18 00:00:00,23:15:00,0,3
286,2017-05-18 00:00:00,23:30:00,2,4
287,2017-05-18 00:00:00,23:45:00,1,0
