,Date,Time,NB,SB
274,2017-05-18 00:00:00,20:30:00,96,50
275,2017-05-18 00:00:00,20:45:00,88,48
276,2017-05-18 00:00:00,21:00:00,69,62
277,2017-05-18 00:00:00,21:15:00,66,62
278,2017-05-18 00:00:00,21:30:00,54,66
279,2017-05-18 00:00:00,21:45:00,51,36
280,2017-05-18 00:00:00,22:00:00,48,30
281,2017-05-18 00:00:00,22:15:00,57,20
282,2017-05-18 00:00:00,22:30:00,39,20
283,2017-05-18 00:00:00,22:45:00,36,27
284,2017-05-18 00:00:00,23:00:00,36,20
285,2017-05-18 00:00:00,23:15:00,29,15
286,2017-05-18 00:00:00,23:30:00,20,8
287,2017-05-18 00:00:00,23:45:00,39,9
