,Date,Time,NB,SB
230,2017-05-18 00:00:00,09:30:00,118,189
231,2017-05-18 00:00:00,09:45:00,117,193
232,2017-05-18 00:00:00,10:00:00,101,155
233,2017-05-18 00:00:00,10:15:00,117,147
234,2017-05-18 00:00:00,10:30:00,103,138
235,2017-05-18 00:00:00,10:45:00,106,136
236,2017-05-18 00:00:00,11:00:00,121,142
237,2017-05-18 00:00:00,11:15:00,104,122
238,2017-05-18 00:00:00,11:30:00,139,170
239,2017-05-18 00:00:00,11:45:00,148,175
240,2017-05-18 00:00:00,12:00:00,152,184
241,2017-05-18 00:00:00,12:15:00,142,168
242,2017-05-18 00:00:00,12:30:00,147,187
243,2017-05-18 00:00:00,12:45:00,195,150
244,2017-05-18 00:00:00,13:00:00,159,143
245,2017-05-18 00:00:00,13:15:00,175,142
246,2017-05-18 00:00:00,13:30:00,175,140
247,2017-05-18 00:00:00,13:45:00,177,128
248,2017-05-18 00:00:00,14:00:00,201,139
249,2017-05-18 00:00:00,14:15:00,271,121
250,2017-05-18 00:00:00,14:30:00,268,206
251,2017-05-18 00:00:00,14:45:00,260,270
252,2017-05-18 00:00:00,15:00:00,286,223
253,2017-05-18 00:00:00,15:15:00,253,162
254,2017-05-18 00:00:00,15:30:00,277,217
255,2017-05-18 00:00:00,15:45:00,315,230
256,2017-05-18 00:00:00,16:00:00,260,206
257,2017-05-18 00:00:00,16:15:00,284,228
258,2017-05-18 00:00:00,16:30:00,325,268
259,2017-05-18 00:00:00,16:45:00,320,229
260,2017-05-18 00:00:00,17:00:00,335,230
261,2017-05-18 00:00:00,17:15:00,341,321
262,2017-05-18 00:00:00,17:30:00,335,252
263,2017-05-18 00:00:00,17:45:00,323,253
264,2017-05-18 00:00:00,18:00:00,361,273
265,2017-05-18 00:00:00,18:15:00,357,274
266,2017-05-18 00:00:00,18:30:00,368,316
267,2017-05-18 00:00:00,18:45:00,270,243
268,2017-05-18 00:00:00,19:00:00,273,248
269,2017-05-18 00:00:00,19:15:00,209,175
270,2017-05-18 00:00:00,19:30:00,158,133
271,2017-05-18 00:00:00,19:45:00,121,157
272,2017-05-18 00:00:00,20:00:00,151,165
273,2017-05-18 00:00:00,20:15:00,126,147
274,2017-05-18 00:00:00,20:30:00,117,84
275,2017-05-18 00:00:00,20:45:00,93,126
276,2017-05-18 00:00:00,21:00:00,93,72
277,2017-05-18 00:00:00,21:15:00,69,83
278,2017-05-18 00:00:00,21:30:00,66,78
279,2017-05-18 00:00:00,21:45:00,58,64
280,2017-05-18 00:00:00,22:00:00,54,46
281,2017-05-18 00:00:00,22:15:00,39,48
282,2017-05-18 00:00:00,22:30:00,38,64
283,2017-05-18 00:00:00,22:45:00,23,58
284,2017-05-18 00:00:00,23:00:00,47,59
285,2017-05-18 00:00:00,23:15:00,19,20
286,2017-05-18 00:00:00,23:30:00,18,19
287,2017-05-18 00:00:00,23:45:00,16,23
