Day,Time,Count
 Thursday -  May 9 -  2019      - Total=1807,6:15,4.0
 Thursday -  May 9 -  2019      - Total=1807,6:30,2.0
 Thursday -  May 9 -  2019      - Total=1807,6:45,4.0
 Thursday -  May 9 -  2019      - Total=1807,7:0,17.0
 Thursday -  May 9 -  2019      - Total=1807,7:15,9.0
 Thursday -  May 9 -  2019      - Total=1807,7:30,14.0
 Thursday -  May 9 -  2019      - Total=1807,7:45,28.0
 Thursday -  May 9 -  2019      - Total=1807,8:0,39.0
 Thursday -  May 9 -  2019      - Total=1807,8:15,61.0
 Thursday -  May 9 -  2019      - Total=1807,8:30,33.0
 Thursday -  May 9 -  2019      - Total=1807,8:45,22.0
 Thursday -  May 9 -  2019      - Total=1807,9:0,15.0
 Thursday -  May 9 -  2019      - Total=1807,9:15,20.0
 Thursday -  May 9 -  2019      - Total=1807,9:30,26.0
 Thursday -  May 9 -  2019      - Total=1807,9:45,15.0
 Thursday -  May 9 -  2019      - Total=1807,10:0,14.0
 Thursday -  May 9 -  2019      - Total=1807,10:15,16.0
 Thursday -  May 9 -  2019      - Total=1807,10:30,28.0
 Thursday -  May 9 -  2019      - Total=1807,10:45,21.0
 Thursday -  May 9 -  2019      - Total=1807,11:0,16.0
 Thursday -  May 9 -  2019      - Total=1807,11:15,21.0
 Thursday -  May 9 -  2019      - Total=1807,11:30,26.0
 Thursday -  May 9 -  2019      - Total=1807,11:45,17.0
 Thursday -  May 9 -  2019      - Total=1807,12:0,23.0
 Thursday -  May 9 -  2019      - Total=1807,12:15,23.0
 Thursday -  May 9 -  2019      - Total=1807,12:30,14.0
 Thursday -  May 9 -  2019      - Total=1807,12:45,17.0
 Thursday -  May 9 -  2019      - Total=1807,13:0,19.0
 Thursday -  May 9 -  2019      - Total=1807,13:15,18.0
 Thursday -  May 9 -  2019      - Total=1807,13:30,18.0
 Thursday -  May 9 -  2019      - Total=1807,13:45,21.0
 Thursday -  May 9 -  2019      - Total=1807,14:0,23.0
 Thursday -  May 9 -  2019      - Total=1807,14:15,31.0
 Thursday -  May 9 -  2019      - Total=1807,14:30,35.0
 Thursday -  May 9 -  2019      - Total=1807,14:45,66.0
 Thursday -  May 9 -  2019      - Total=1807,15:0,42.0
 Thursday -  May 9 -  2019      - Total=1807,15:15,50.0
 Thursday -  May 9 -  2019      - Total=1807,15:30,36.0
 Thursday -  May 9 -  2019      - Total=1807,15:45,41.0
 Thursday -  May 9 -  2019      - Total=1807,16:0,32.0
 Thursday -  May 9 -  2019      - Total=1807,16:15,43.0
 Thursday -  May 9 -  2019      - Total=1807,16:30,56.0
 Thursday -  May 9 -  2019      - Total=1807,16:45,44.0
 Thursday -  May 9 -  2019      - Total=1807,17:0,51.0
 Thursday -  May 9 -  2019      - Total=1807,17:15,48.0
 Thursday -  May 9 -  2019      - Total=1807,17:30,50.0
 Thursday -  May 9 -  2019      - Total=1807,17:45,56.0
 Thursday -  May 9 -  2019      - Total=1807,18:0,68.0
 Thursday -  May 9 -  2019      - Total=1807,18:15,48.0
 Thursday -  May 9 -  2019      - Total=1807,18:30,36.0
 Thursday -  May 9 -  2019      - Total=1807,18:45,39.0
 Thursday -  May 9 -  2019      - Total=1807,19:0,35.0
 Thursday -  May 9 -  2019      - Total=1807,19:15,30.0
 Thursday -  May 9 -  2019      - Total=1807,19:30,20.0
 Thursday -  May 9 -  2019      - Total=1807,19:45,26.0
 Thursday -  May 9 -  2019      - Total=1807,20:0,44.0
 Thursday -  May 9 -  2019      - Total=1807,20:15,26.0
 Thursday -  May 9 -  2019      - Total=1807,20:30,9.0
 Thursday -  May 9 -  2019      - Total=1807,20:45,11.0
 Thursday -  May 9 -  2019      - Total=1807,21:0,10.0
 Thursday -  May 9 -  2019      - Total=1807,21:15,14.0
 Thursday -  May 9 -  2019      - Total=1807,21:30,13.0
 Thursday -  May 9 -  2019      - Total=1807,21:45,8.0
 Thursday -  May 9 -  2019      - Total=1807,22:0,5.0
 Thursday -  May 9 -  2019      - Total=1807,22:15,6.0
 Thursday -  May 9 -  2019      - Total=1807,22:30,6.0
 Thursday -  May 9 -  2019      - Total=1807,22:45,2.0
 Thursday -  May 9 -  2019      - Total=1807,23:0,0.0
 Thursday -  May 9 -  2019      - Total=1807,23:15,2.0
 Thursday -  May 9 -  2019      - Total=1807,23:30,1.0
 Thursday -  May 9 -  2019      - Total=1807,23:45,3.0
