Day,Time,Count
 Thursday -  May 16 -  2019 -    Total=1674,1:45,0.0
 Thursday -  May 16 -  2019 -    Total=1674,2:0,0.0
 Thursday -  May 16 -  2019 -    Total=1674,2:15,0.0
 Thursday -  May 16 -  2019 -    Total=1674,2:30,1.0
 Thursday -  May 16 -  2019 -    Total=1674,2:45,0.0
 Thursday -  May 16 -  2019 -    Total=1674,3:0,0.0
 Thursday -  May 16 -  2019 -    Total=1674,3:15,0.0
 Thursday -  May 16 -  2019 -    Total=1674,3:30,0.0
 Thursday -  May 16 -  2019 -    Total=1674,3:45,0.0
 Thursday -  May 16 -  2019 -    Total=1674,4:0,1.0
 Thursday -  May 16 -  2019 -    Total=1674,4:15,0.0
 Thursday -  May 16 -  2019 -    Total=1674,4:30,0.0
 Thursday -  May 16 -  2019 -    Total=1674,4:45,2.0
 Thursday -  May 16 -  2019 -    Total=1674,5:0,3.0
 Thursday -  May 16 -  2019 -    Total=1674,5:15,2.0
 Thursday -  May 16 -  2019 -    Total=1674,5:30,2.0
 Thursday -  May 16 -  2019 -    Total=1674,5:45,8.0
 Thursday -  May 16 -  2019 -    Total=1674,6:0,4.0
 Thursday -  May 16 -  2019 -    Total=1674,6:15,8.0
 Thursday -  May 16 -  2019 -    Total=1674,6:30,16.0
 Thursday -  May 16 -  2019 -    Total=1674,6:45,12.0
 Thursday -  May 16 -  2019 -    Total=1674,7:0,22.0
 Thursday -  May 16 -  2019 -    Total=1674,7:15,35.0
 Thursday -  May 16 -  2019 -    Total=1674,7:30,58.0
 Thursday -  May 16 -  2019 -    Total=1674,7:45,46.0
 Thursday -  May 16 -  2019 -    Total=1674,8:0,87.0
 Thursday -  May 16 -  2019 -    Total=1674,8:15,90.0
 Thursday -  May 16 -  2019 -    Total=1674,8:30,35.0
 Thursday -  May 16 -  2019 -    Total=1674,8:45,30.0
 Thursday -  May 16 -  2019 -    Total=1674,9:0,23.0
 Thursday -  May 16 -  2019 -    Total=1674,9:15,27.0
 Thursday -  May 16 -  2019 -    Total=1674,9:30,22.0
 Thursday -  May 16 -  2019 -    Total=1674,9:45,17.0
 Thursday -  May 16 -  2019 -    Total=1674,10:0,16.0
 Thursday -  May 16 -  2019 -    Total=1674,10:15,9.0
 Thursday -  May 16 -  2019 -    Total=1674,10:30,17.0
 Thursday -  May 16 -  2019 -    Total=1674,10:45,16.0
 Thursday -  May 16 -  2019 -    Total=1674,11:0,17.0
 Thursday -  May 16 -  2019 -    Total=1674,11:15,20.0
 Thursday -  May 16 -  2019 -    Total=1674,11:30,12.0
 Thursday -  May 16 -  2019 -    Total=1674,11:45,21.0
 Thursday -  May 16 -  2019 -    Total=1674,12:0,21.0
 Thursday -  May 16 -  2019 -    Total=1674,12:15,11.0
 Thursday -  May 16 -  2019 -    Total=1674,12:30,10.0
 Thursday -  May 16 -  2019 -    Total=1674,12:45,13.0
 Thursday -  May 16 -  2019 -    Total=1674,13:0,10.0
 Thursday -  May 16 -  2019 -    Total=1674,13:15,20.0
 Thursday -  May 16 -  2019 -    Total=1674,13:30,13.0
 Thursday -  May 16 -  2019 -    Total=1674,13:45,21.0
 Thursday -  May 16 -  2019 -    Total=1674,14:0,24.0
 Thursday -  May 16 -  2019 -    Total=1674,14:15,23.0
 Thursday -  May 16 -  2019 -    Total=1674,14:30,32.0
 Thursday -  May 16 -  2019 -    Total=1674,14:45,78.0
 Thursday -  May 16 -  2019 -    Total=1674,15:0,34.0
 Thursday -  May 16 -  2019 -    Total=1674,15:15,47.0
 Thursday -  May 16 -  2019 -    Total=1674,15:30,27.0
 Thursday -  May 16 -  2019 -    Total=1674,15:45,32.0
 Thursday -  May 16 -  2019 -    Total=1674,16:0,35.0
 Thursday -  May 16 -  2019 -    Total=1674,16:15,28.0
 Thursday -  May 16 -  2019 -    Total=1674,16:30,43.0
 Thursday -  May 16 -  2019 -    Total=1674,16:45,47.0
 Thursday -  May 16 -  2019 -    Total=1674,17:0,30.0
 Thursday -  May 16 -  2019 -    Total=1674,17:15,46.0
 Thursday -  May 16 -  2019 -    Total=1674,17:30,40.0
 Thursday -  May 16 -  2019 -    Total=1674,17:45,40.0
 Thursday -  May 16 -  2019 -    Total=1674,18:0,23.0
 Thursday -  May 16 -  2019 -    Total=1674,18:15,30.0
 Thursday -  May 16 -  2019 -    Total=1674,18:30,29.0
 Thursday -  May 16 -  2019 -    Total=1674,18:45,37.0
 Thursday -  May 16 -  2019 -    Total=1674,19:0,23.0
 Thursday -  May 16 -  2019 -    Total=1674,19:15,15.0
 Thursday -  May 16 -  2019 -    Total=1674,19:30,11.0
 Thursday -  May 16 -  2019 -    Total=1674,19:45,23.0
 Thursday -  May 16 -  2019 -    Total=1674,20:0,11.0
 Thursday -  May 16 -  2019 -    Total=1674,20:15,15.0
 Thursday -  May 16 -  2019 -    Total=1674,20:30,6.0
 Thursday -  May 16 -  2019 -    Total=1674,20:45,3.0
 Thursday -  May 16 -  2019 -    Total=1674,21:0,4.0
 Thursday -  May 16 -  2019 -    Total=1674,21:15,9.0
 Thursday -  May 16 -  2019 -    Total=1674,21:30,10.0
 Thursday -  May 16 -  2019 -    Total=1674,21:45,7.0
 Thursday -  May 16 -  2019 -    Total=1674,22:0,3.0
 Thursday -  May 16 -  2019 -    Total=1674,22:15,3.0
 Thursday -  May 16 -  2019 -    Total=1674,22:30,5.0
 Thursday -  May 16 -  2019 -    Total=1674,22:45,1.0
 Thursday -  May 16 -  2019 -    Total=1674,23:0,0.0
 Thursday -  May 16 -  2019 -    Total=1674,23:15,1.0
 Thursday -  May 16 -  2019 -    Total=1674,23:30,0.0
 Thursday -  May 16 -  2019 -    Total=1674,23:45,0.0
