Day,Time,Count
 Thursday -  May     9 -  2019 - Total=744,3:15,0.0
 Thursday -  May     9 -  2019 - Total=744,3:30,0.0
 Thursday -  May     9 -  2019 - Total=744,3:45,1.0
 Thursday -  May     9 -  2019 - Total=744,4:0,1.0
 Thursday -  May     9 -  2019 - Total=744,4:15,0.0
 Thursday -  May     9 -  2019 - Total=744,4:30,0.0
 Thursday -  May     9 -  2019 - Total=744,4:45,1.0
 Thursday -  May     9 -  2019 - Total=744,5:0,0.0
 Thursday -  May     9 -  2019 - Total=744,5:15,0.0
 Thursday -  May     9 -  2019 - Total=744,5:30,0.0
 Thursday -  May     9 -  2019 - Total=744,5:45,0.0
 Thursday -  May     9 -  2019 - Total=744,6:0,0.0
 Thursday -  May     9 -  2019 - Total=744,6:15,1.0
 Thursday -  May     9 -  2019 - Total=744,6:30,3.0
 Thursday -  May     9 -  2019 - Total=744,6:45,3.0
 Thursday -  May     9 -  2019 - Total=744,7:0,4.0
 Thursday -  May     9 -  2019 - Total=744,7:15,3.0
 Thursday -  May     9 -  2019 - Total=744,7:30,10.0
 Thursday -  May     9 -  2019 - Total=744,7:45,16.0
 Thursday -  May     9 -  2019 - Total=744,8:0,13.0
 Thursday -  May     9 -  2019 - Total=744,8:15,8.0
 Thursday -  May     9 -  2019 - Total=744,8:30,3.0
 Thursday -  May     9 -  2019 - Total=744,8:45,7.0
 Thursday -  May     9 -  2019 - Total=744,9:0,6.0
 Thursday -  May     9 -  2019 - Total=744,9:15,6.0
 Thursday -  May     9 -  2019 - Total=744,9:30,5.0
 Thursday -  May     9 -  2019 - Total=744,9:45,6.0
 Thursday -  May     9 -  2019 - Total=744,10:0,8.0
 Thursday -  May     9 -  2019 - Total=744,10:15,5.0
 Thursday -  May     9 -  2019 - Total=744,10:30,11.0
 Thursday -  May     9 -  2019 - Total=744,10:45,10.0
 Thursday -  May     9 -  2019 - Total=744,11:0,7.0
 Thursday -  May     9 -  2019 - Total=744,11:15,3.0
 Thursday -  May     9 -  2019 - Total=744,11:30,9.0
 Thursday -  May     9 -  2019 - Total=744,11:45,5.0
 Thursday -  May     9 -  2019 - Total=744,12:0,9.0
 Thursday -  May     9 -  2019 - Total=744,12:15,7.0
 Thursday -  May     9 -  2019 - Total=744,12:30,13.0
 Thursday -  May     9 -  2019 - Total=744,12:45,7.0
 Thursday -  May     9 -  2019 - Total=744,13:0,6.0
 Thursday -  May     9 -  2019 - Total=744,13:15,13.0
 Thursday -  May     9 -  2019 - Total=744,13:30,7.0
 Thursday -  May     9 -  2019 - Total=744,13:45,16.0
 Thursday -  May     9 -  2019 - Total=744,14:0,10.0
 Thursday -  May     9 -  2019 - Total=744,14:15,10.0
 Thursday -  May     9 -  2019 - Total=744,14:30,11.0
 Thursday -  May     9 -  2019 - Total=744,14:45,8.0
 Thursday -  May     9 -  2019 - Total=744,15:0,6.0
 Thursday -  May     9 -  2019 - Total=744,15:15,9.0
 Thursday -  May     9 -  2019 - Total=744,15:30,15.0
 Thursday -  May     9 -  2019 - Total=744,15:45,10.0
 Thursday -  May     9 -  2019 - Total=744,16:0,11.0
 Thursday -  May     9 -  2019 - Total=744,16:15,16.0
 Thursday -  May     9 -  2019 - Total=744,16:30,12.0
 Thursday -  May     9 -  2019 - Total=744,16:45,11.0
 Thursday -  May     9 -  2019 - Total=744,17:0,17.0
 Thursday -  May     9 -  2019 - Total=744,17:15,24.0
 Thursday -  May     9 -  2019 - Total=744,17:30,27.0
 Thursday -  May     9 -  2019 - Total=744,17:45,13.0
 Thursday -  May     9 -  2019 - Total=744,18:0,17.0
 Thursday -  May     9 -  2019 - Total=744,18:15,34.0
 Thursday -  May     9 -  2019 - Total=744,18:30,21.0
 Thursday -  May     9 -  2019 - Total=744,18:45,21.0
 Thursday -  May     9 -  2019 - Total=744,19:0,12.0
 Thursday -  May     9 -  2019 - Total=744,19:15,22.0
 Thursday -  May     9 -  2019 - Total=744,19:30,17.0
 Thursday -  May     9 -  2019 - Total=744,19:45,15.0
 Thursday -  May     9 -  2019 - Total=744,20:0,17.0
 Thursday -  May     9 -  2019 - Total=744,20:15,19.0
 Thursday -  May     9 -  2019 - Total=744,20:30,15.0
 Thursday -  May     9 -  2019 - Total=744,20:45,14.0
 Thursday -  May     9 -  2019 - Total=744,21:0,8.0
 Thursday -  May     9 -  2019 - Total=744,21:15,8.0
 Thursday -  May     9 -  2019 - Total=744,21:30,6.0
 Thursday -  May     9 -  2019 - Total=744,21:45,10.0
 Thursday -  May     9 -  2019 - Total=744,22:0,8.0
 Thursday -  May     9 -  2019 - Total=744,22:15,6.0
 Thursday -  May     9 -  2019 - Total=744,22:30,3.0
 Thursday -  May     9 -  2019 - Total=744,22:45,2.0
 Thursday -  May     9 -  2019 - Total=744,23:0,2.0
 Thursday -  May     9 -  2019 - Total=744,23:15,7.0
 Thursday -  May     9 -  2019 - Total=744,23:30,2.0
 Thursday -  May     9 -  2019 - Total=744,23:45,1.0
