Day,Time,Count
 Thursday -  May 9 -  2019 - Total=2615,10:15,18.0
 Thursday -  May 9 -  2019 - Total=2615,10:30,18.0
 Thursday -  May 9 -  2019 - Total=2615,10:45,26.0
 Thursday -  May 9 -  2019 - Total=2615,11:0,16.0
 Thursday -  May 9 -  2019 - Total=2615,11:15,20.0
 Thursday -  May 9 -  2019 - Total=2615,11:30,26.0
 Thursday -  May 9 -  2019 - Total=2615,11:45,13.0
 Thursday -  May 9 -  2019 - Total=2615,12:0,23.0
 Thursday -  May 9 -  2019 - Total=2615,12:15,24.0
 Thursday -  May 9 -  2019 - Total=2615,12:30,17.0
 Thursday -  May 9 -  2019 - Total=2615,12:45,28.0
 Thursday -  May 9 -  2019 - Total=2615,13:0,24.0
 Thursday -  May 9 -  2019 - Total=2615,13:15,22.0
 Thursday -  May 9 -  2019 - Total=2615,13:30,28.0
 Thursday -  May 9 -  2019 - Total=2615,13:45,25.0
 Thursday -  May 9 -  2019 - Total=2615,14:0,37.0
 Thursday -  May 9 -  2019 - Total=2615,14:15,47.0
 Thursday -  May 9 -  2019 - Total=2615,14:30,62.0
 Thursday -  May 9 -  2019 - Total=2615,14:45,78.0
 Thursday -  May 9 -  2019 - Total=2615,15:0,79.0
 Thursday -  May 9 -  2019 - Total=2615,15:15,77.0
 Thursday -  May 9 -  2019 - Total=2615,15:30,46.0
 Thursday -  May 9 -  2019 - Total=2615,15:45,67.0
 Thursday -  May 9 -  2019 - Total=2615,16:0,47.0
 Thursday -  May 9 -  2019 - Total=2615,16:15,67.0
 Thursday -  May 9 -  2019 - Total=2615,16:30,68.0
 Thursday -  May 9 -  2019 - Total=2615,16:45,89.0
 Thursday -  May 9 -  2019 - Total=2615,17:0,53.0
 Thursday -  May 9 -  2019 - Total=2615,17:15,77.0
 Thursday -  May 9 -  2019 - Total=2615,17:30,84.0
 Thursday -  May 9 -  2019 - Total=2615,17:45,94.0
 Thursday -  May 9 -  2019 - Total=2615,18:0,88.0
 Thursday -  May 9 -  2019 - Total=2615,18:15,96.0
 Thursday -  May 9 -  2019 - Total=2615,18:30,92.0
 Thursday -  May 9 -  2019 - Total=2615,18:45,71.0
 Thursday -  May 9 -  2019 - Total=2615,19:0,72.0
 Thursday -  May 9 -  2019 - Total=2615,19:15,56.0
 Thursday -  May 9 -  2019 - Total=2615,19:30,51.0
 Thursday -  May 9 -  2019 - Total=2615,19:45,47.0
 Thursday -  May 9 -  2019 - Total=2615,20:0,26.0
 Thursday -  May 9 -  2019 - Total=2615,20:15,24.0
 Thursday -  May 9 -  2019 - Total=2615,20:30,11.0
 Thursday -  May 9 -  2019 - Total=2615,20:45,12.0
