Day,Time,Count
 Thursday -  May 16 -       2019=12994,16:15,441.0
 Thursday -  May 16 -       2019=12994,16:30,399.0
 Thursday -  May 16 -       2019=12994,16:45,373.0
 Thursday -  May 16 -       2019=12994,17:0,394.0
 Thursday -  May 16 -       2019=12994,17:15,408.0
 Thursday -  May 16 -       2019=12994,17:30,412.0
 Thursday -  May 16 -       2019=12994,17:45,424.0
 Thursday -  May 16 -       2019=12994,18:0,385.0
 Thursday -  May 16 -       2019=12994,18:15,382.0
 Thursday -  May 16 -       2019=12994,18:30,404.0
 Thursday -  May 16 -       2019=12994,18:45,404.0
 Thursday -  May 16 -       2019=12994,19:0,390.0
 Thursday -  May 16 -       2019=12994,19:15,351.0
 Thursday -  May 16 -       2019=12994,19:30,224.0
 Thursday -  May 16 -       2019=12994,19:45,182.0
 Thursday -  May 16 -       2019=12994,20:0,147.0
 Thursday -  May 16 -       2019=12994,20:15,146.0
 Thursday -  May 16 -       2019=12994,20:30,92.0
 Thursday -  May 16 -       2019=12994,20:45,113.0
 Thursday -  May 16 -       2019=12994,21:0,84.0
 Thursday -  May 16 -       2019=12994,21:15,77.0
 Thursday -  May 16 -       2019=12994,21:30,72.0
 Thursday -  May 16 -       2019=12994,21:45,81.0
 Thursday -  May 16 -       2019=12994,22:0,55.0
 Thursday -  May 16 -       2019=12994,22:15,49.0
 Thursday -  May 16 -       2019=12994,22:30,53.0
 Thursday -  May 16 -       2019=12994,22:45,46.0
 Thursday -  May 16 -       2019=12994,23:0,40.0
 Thursday -  May 16 -       2019=12994,23:15,33.0
 Thursday -  May 16 -       2019=12994,23:30,19.0
 Thursday -  May 16 -       2019=12994,23:45,26.0
